Date,Open,High,Low,Close,Adj Close,Volume,VIX,NASDAQ,TNX
2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.8345948457717896,495924800,20.81999969482422,4235.39990234375,6.781000137329102
2000-01-24,0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388368,0.7966371774673462,440876800,24.06999969482422,4096.080078125,6.684000015258789
2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.8416234850883484,497145600,23.020000457763672,4167.41015625,6.684000015258789
2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388368,0.9838169813156128,0.826159656047821,367158400,23.030000686645508,4069.909912109375,6.679999828338623
2000-01-27,0.9715399742126464,1.0089290142059326,0.955357015132904,0.982142984867096,0.8247536420822144,340144000,23.540000915527344,4039.56005859375,6.684999942779541
2000-01-28,0.9659600257873536,0.9899550080299376,0.8984379768371582,0.9073659777641296,0.7619598507881165,423348800,26.13999938964844,3887.070068359375,6.6479997634887695
2000-01-31,0.9017860293388368,0.9274550080299376,0.84375,0.9263389706611632,0.7778924703598022,701680000,24.950000762939453,3940.35009765625,6.666999816894531
2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.751650333404541,318035200,23.450000762939453,4051.97998046875,6.617000102996826
2000-02-02,0.8995540142059326,0.9118300080299376,0.8660709857940674,0.8822540044784546,0.7408720254898071,464195200,23.1200008392334,4073.9599609375,6.5980000495910645
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.774612307548523,475193600,22.01000022888184,4210.97998046875,6.474999904632568
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970336,0.9642860293388368,0.8097586035728455,425320000,21.540000915527344,4244.14013671875,6.517000198364258
2000-02-07,0.9642860293388368,1.020089030265808,0.9458709955215454,1.0184149742126465,0.8552132844924927,441067200,22.790000915527344,4321.77001953125,6.63100004196167
2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.8613056540489197,408643200,21.25,4427.5,6.598999977111816
2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.8444350361824036,299364800,22.899999618530277,4363.240234375,6.669000148773193
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,0.8509960770606995,302982400,23.06999969482422,4485.6298828125,6.656000137329102
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.8153813481330872,212251200,24.420000076293945,4395.4501953125,6.620999813079834
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,0.8683342337608337,367539200,24.3799991607666,4418.5498046875,6.539000034332275
2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,0.8922336101531982,485744000,22.920000076293945,4420.77001953125,6.552000045776367
2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,0.8556816577911377,378246400,23.51000022888184,4427.64990234375,6.546999931335449
2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,0.8613056540489197,289497600,23.170000076293945,4548.919921875,6.568999767303467
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299376,0.9933040142059326,0.8341261148452759,233441600,26.0,4411.740234375,6.482999801635742
2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,0.853338897228241,422296000,25.86000061035156,4382.1201171875,6.3420000076293945
2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,0.8716142773628235,473099200,23.88999938964844,4550.330078125,6.427000045776367
2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189695,0.863765299320221,376432000,24.3799991607666,4617.64990234375,6.3460001945495605
2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,0.8275651335716248,249144000,25.200000762939453,4590.5,6.341000080108643
2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,0.8491218686103821,328328000,24.68000030517578,4577.85009765625,6.414000034332275
2000-02-29,1.0139509439468384,1.046875,1.005022048950195,1.0234379768371582,0.859431266784668,368961600,23.3700008392334,4696.68994140625,6.408999919891357
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,0.9770516753196716,1077003200,21.63999938964844,4784.080078125,6.379000186920166
2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,0.9147269129753112,311259200,21.059999465942383,4754.509765625,6.395999908447266
2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,0.959713101387024,323366400,19.209999084472656,4914.7900390625,6.370999813079834
2000-03-06,1.125,1.1529020071029663,1.1160709857940674,1.1222100257873535,0.9423748254776,210560000,21.5,4904.85009765625,6.408999919891357
2000-03-07,1.128906011581421,1.1378350257873535,1.0814729928970337,1.0970979928970337,0.9212868809700012,273011200,24.309999465942383,4847.83984375,6.382999897003174
2000-03-08,1.0970979928970337,1.1065850257873535,1.058593988418579,1.089285969734192,0.9147269129753112,271230400,23.81999969482422,4897.259765625,6.375
2000-03-09,1.0792410373687744,1.1160709857940674,1.0558040142059326,1.0915180444717407,0.9166012406349182,276718400,22.209999084472656,5046.85986328125,6.341000080108643
2000-03-10,1.0864959955215454,1.1422990560531616,1.0803569555282593,1.1227680444717407,0.9428436160087584,248606400,21.239999771118164,5048.6201171875,6.38700008392334
2000-03-13,1.0904020071029663,1.129464030265808,1.066964030265808,1.083147048950195,0.9095720052719116,303956800,22.850000381469727,4907.240234375,6.361999988555908
2000-03-14,1.0823099613189695,1.109375,1.0178569555282593,1.020089030265808,0.8566189408302307,428579200,24.40999984741211,4706.6298828125,6.297999858856201
2000-03-15,1.0323660373687744,1.073660969734192,1.0189729928970337,1.0379459857940674,0.8716142773628235,443609600,22.34000015258789,4582.6201171875,6.276000022888184
2000-03-16,1.0474330186843872,1.089285969734192,1.0223209857940674,1.0853790044784546,0.9114463925361632,378100800,20.770000457763672,4717.39013671875,6.23799991607666
2000-03-17,1.072545051574707,1.1160709857940674,1.068079948425293,1.1160709857940674,0.9372196793556212,305043200,22.3700008392334,4798.1298828125,6.188000202178955
2000-03-20,1.1026790142059326,1.1272319555282593,1.0926339626312256,1.098214030265808,0.9222246408462524,204489600,22.959999084472656,4610.0,6.171000003814697
2000-03-21,1.0943080186843872,1.2209819555282593,1.0859379768371582,1.2047990560531616,1.0117286443710327,524328000,21.700000762939453,4711.68017578125,6.13700008392334
2000-03-22,1.1855469942092896,1.2890629768371582,1.1746649742126465,1.2873879671096802,1.0810827016830444,567996800,21.489999771118164,4864.75,6.119999885559082
2000-03-23,1.2678569555282593,1.3426339626312256,1.25,1.261718988418579,1.0595275163650513,562564800,22.26000022888184,4940.60986328125,6.070000171661377
2000-03-24,1.2717629671096802,1.285156011581421,1.2098209857940674,1.238281011581421,1.0398454666137695,446913600,23.309999465942383,4963.02978515625,6.173999786376953
2000-03-27,1.228795051574707,1.292410969734192,1.2220979928970337,1.246093988418579,1.0464067459106443,279182400,24.530000686645508,4958.56005859375,6.195000171661377
2000-03-28,1.2254459857940674,1.2678569555282593,1.224329948425293,1.2421879768371582,1.0431268215179443,202966400,24.86000061035156,4833.89013671875,6.170000076293945
2000-03-29,1.244420051574707,1.244977951049805,1.1948939561843872,1.213727951049805,1.0192270278930664,239836800,24.100000381469727,4644.669921875,6.14900016784668
2000-03-30,1.192522048950195,1.229352951049805,1.119977951049805,1.1227680444717407,0.9428436160087584,414400000,25.46999931335449,4457.89013671875,6.065000057220459
2000-03-31,1.1378350257873535,1.2254459857940674,1.125,1.2126120328903198,1.0182898044586182,404633600,24.11000061035156,4572.830078125,6.0229997634887695
2000-04-03,1.2098209857940674,1.245535969734192,1.1556919813156128,1.1902899742126465,0.9995448589324952,328563200,24.030000686645508,4223.68017578125,5.986000061035156
2000-04-04,1.1841520071029663,1.1875,1.042410969734192,1.136718988418579,0.9545587301254272,660329600,27.1200008392334,4148.89013671875,5.841000080108643
2000-04-05,1.1291849613189695,1.1863839626312256,1.1071430444717407,1.1640629768371582,0.9775208830833436,457665600,28.40999984741211,4169.22021484375,5.881999969482422
2000-04-06,1.166295051574707,1.2008930444717407,1.1004459857940674,1.1177459955215454,0.9386260509490968,259627200,27.149999618530277,4267.56005859375,5.914999961853027
2000-04-07,1.136160969734192,1.177454948425293,1.120535969734192,1.176339030265808,0.9878299832344056,242435200,24.38999938964844,4446.4501953125,5.848999977111816
2000-04-10,1.175781011581421,1.1852680444717407,1.113839030265808,1.1160709857940674,0.9372196793556212,212262400,25.989999771118164,4188.2001953125,5.791999816894531
2000-04-11,1.1026790142059326,1.114954948425293,1.0541290044784546,1.066406011581421,0.8955135345458984,541822400,27.25,4055.89990234375,5.876999855041504
2000-04-12,1.0625,1.0625,0.9363840222358704,0.9754459857940674,0.8191297650337219,941136000,28.979999542236328,3769.6298828125,5.9679999351501465
2000-04-13,0.9955360293388368,1.0714290142059326,0.96875,1.0161830186843872,0.853338897228241,529827200,29.399999618530277,3676.780029296875,5.914000034332275
2000-04-14,0.9760040044784546,1.0535709857940674,0.9732139706611632,0.9988840222358704,0.8388122320175171,667620800,33.4900016784668,3321.2900390625,5.885000228881836
2000-04-17,0.9776790142059326,1.1065850257873535,0.9737719893455504,1.1060270071029663,0.9287853837013244,409561600,28.950000762939453,3539.159912109375,5.992000102996826
2000-04-18,1.1026790142059326,1.1328129768371582,1.0658479928970337,1.1328129768371582,0.9512787461280824,390924800,26.1200008392334,3793.570068359375,6.046000003814697
2000-04-19,1.1266740560531616,1.1629459857940674,1.0691959857940674,1.0814729928970337,0.9081658720970154,520150400,27.020000457763672,3706.409912109375,5.974999904632568
2000-04-20,1.104352951049805,1.113839030265808,1.0452009439468384,1.0613839626312256,0.8912962079048157,722120000,25.850000381469727,3643.8798828125,5.98799991607666
2000-04-24,1.026785969734192,1.0758930444717407,1.0245540142059326,1.0758930444717407,0.9034805297851562,443620800,27.3700008392334,3482.47998046875,5.986999988555908
2000-04-25,1.0904020071029663,1.1495540142059326,1.089843988418579,1.145647048950195,0.9620565176010132,391641600,25.239999771118164,3711.22998046875,6.117000102996826
2000-04-26,1.130579948425293,1.1428569555282593,1.0714290142059326,1.083147048950195,0.9095720052719116,366912000,26.96999931335449,3630.090087890625,6.130000114440918
2000-04-27,1.0463169813156128,1.1339290142059326,1.040876030921936,1.1316959857940674,0.9503411054611206,326603200,26.190000534057617,3774.030029296875,6.235000133514404
2000-04-28,1.135045051574707,1.1383930444717407,1.083147048950195,1.1077009439468384,0.9301913380622864,249580800,26.200000762939453,3860.659912109375,6.214000225067139
2000-05-01,1.114954948425293,1.1171879768371582,1.088170051574707,1.1099330186843872,0.9320654273033142,226195200,25.8799991607666,3958.080078125,6.255000114440918
2000-05-02,1.1004459857940674,1.1272319555282593,1.0491069555282593,1.052454948425293,0.8837981224060059,236432000,28.5,3785.449951171875,6.311999797821045
2000-05-03,1.0619419813156128,1.082589030265808,0.9966520071029664,1.027343988418579,0.8627110719680786,489798400,31.6299991607666,3707.31005859375,6.402999877929688
2000-05-04,1.0279020071029663,1.0290180444717407,0.9871649742126464,0.9882810115814208,0.8299082517623901,399515200,30.770000457763672,3720.239990234375,6.446000099182129
2000-05-05,0.9893969893455504,1.0245540142059326,0.9885600209236144,1.010045051574707,0.8481846451759338,284076800,27.530000686645508,3816.820068359375,6.506999969482422
2000-05-08,1.000836968421936,1.0150669813156128,0.982142984867096,0.9832590222358704,0.8256911039352417,184900800,28.200000762939453,3669.3798828125,6.559999942779541
2000-05-09,0.9849330186843872,0.9933040142059326,0.9363840222358704,0.9414060115814208,0.7905449271202087,327140800,28.93000030517578,3585.010009765625,6.52400016784668
2000-05-10,0.9291290044784546,0.9375,0.8816959857940674,0.8867189884185791,0.7446215152740479,535091200,29.8700008392334,3384.72998046875,6.436999797821045
2000-05-11,0.9051340222358704,0.9308040142059326,0.8839290142059326,0.9179689884185792,0.7708637714385986,499744000,27.76000022888184,3499.580078125,6.4070000648498535
2000-05-12,0.9464290142059326,0.986607015132904,0.9354069828987122,0.9609379768371582,0.8069469332695007,306913600,26.049999237060547,3529.06005859375,6.498000144958496
2000-05-15,0.9648439884185792,0.9648439884185792,0.8939729928970337,0.9017860293388368,0.7572742104530334,678932800,24.86000061035156,3607.64990234375,6.459000110626221
2000-05-16,0.9331750273704528,0.9737719893455504,0.9174110293388368,0.943638026714325,0.7924192547798157,440451200,24.34000015258789,3717.570068359375,6.401999950408936
2000-05-17,0.9252229928970336,0.9257810115814208,0.8962050080299377,0.9051340222358704,0.7600855827331543,398092800,23.979999542236328,3644.9599609375,6.4629998207092285
2000-05-18,0.919642984867096,0.9369419813156128,0.8984379768371582,0.8995540142059326,0.7553998827934265,373777600,23.959999084472656,3538.7099609375,6.546000003814697
2000-05-19,0.8861610293388367,0.8861610293388367,0.8337050080299377,0.8392860293388367,0.7047897577285767,740667200,25.440000534057617,3390.39990234375,6.511000156402588
2000-05-22,0.8370540142059326,0.8370540142059326,0.767857015132904,0.803013026714325,0.6743293404579163,755507200,26.0,3364.2099609375,6.420000076293945
2000-05-23,0.8080360293388367,0.8337050080299377,0.7645090222358704,0.7661830186843872,0.6434015035629272,517585600,25.8700008392334,3164.550048828125,6.446000099182129
2000-05-24,0.7695310115814209,0.8013389706611633,0.7410709857940674,0.7829239964485168,0.6574599146842957,678462400,24.31999969482422,3270.610107421875,6.459000110626221
2000-05-25,0.7901790142059326,0.8272879719734192,0.767857015132904,0.7791569828987122,0.6542964577674866,406750400,24.57999992370605,3205.35009765625,6.372000217437744
2000-05-26,0.7857139706611633,0.8024550080299377,0.7611610293388367,0.7712050080299377,0.6476187705993652,181148800,24.46999931335449,3205.110107421875,6.320000171661377
2000-05-30,0.7823659777641296,0.7868300080299377,0.7299110293388367,0.7818080186843872,0.6565227508544922,713059200,23.6200008392334,3459.47998046875,6.367000102996826
2000-05-31,0.7756699919700623,0.814732015132904,0.7483260035514832,0.75,0.6298118829727173,433507200,23.649999618530277,3400.909912109375,6.284999847412109
2000-06-01,0.7299110293388367,0.7996649742126465,0.7176340222358704,0.7957590222358704,0.6682382225990295,903840000,22.36000061035156,3582.5,6.195000171661377
2000-06-02,0.8370540142059326,0.890625,0.794642984867096,0.8264510035514832,0.6940115690231323,792848000,21.479999542236328,3813.3798828125,6.1479997634887695
2000-06-05,0.8331469893455505,0.8504459857940674,0.8007810115814209,0.8152899742126465,0.6846389770507812,323668800,22.709999084472656,3821.760009765625,6.10099983215332
2000-06-06,0.821150004863739,0.8638389706611633,0.806361973285675,0.8292409777641296,0.6963545083999634,525481600,23.049999237060547,3756.3701171875,6.126999855041504
2000-06-07,0.8359379768371582,0.8660709857940674,0.8180800080299377,0.8621649742126465,0.724002480506897,337019200,22.479999542236328,3839.260009765625,6.113999843597412
2000-06-08,0.8716520071029663,0.8794639706611633,0.8314729928970337,0.8465399742126465,0.7108811736106873,238526400,22.770000457763672,3825.56005859375,6.105000019073486
2000-06-09,0.8638389706611633,0.8744419813156128,0.8426340222358704,0.8549110293388367,0.7179107666015625,252358400,22.13999938964844,3874.840087890625,6.11299991607666
2000-06-12,0.8604909777641296,0.8610489964485168,0.8113840222358704,0.8141739964485168,0.683701753616333,290337600,22.31999969482422,3767.909912109375,6.074999809265137
2000-06-13,0.8141739964485168,0.8454239964485168,0.787388026714325,0.84375,0.7085384726524353,351456000,21.670000076293945,3851.06005859375,6.10099983215332
2000-06-14,0.8454239964485168,0.859375,0.8046879768371582,0.8074780106544495,0.6780790686607361,277446400,21.479999542236328,3797.409912109375,6.040999889373779
2000-06-15,0.814732015132904,0.8337050080299377,0.794642984867096,0.8247770071029663,0.6926059126853943,248572800,20.68000030517578,3845.739990234375,6.037000179290772
2000-06-16,0.8348209857940674,0.8370540142059326,0.7952010035514832,0.8141739964485168,0.683701753616333,303564800,20.5,3860.56005859375,5.968999862670898
2000-06-19,0.8085939884185791,0.8738840222358704,0.8018969893455505,0.8627229928970337,0.7244707942008972,394004800,20.6299991607666,3989.830078125,5.989999771118164
2000-06-20,0.8794639706611633,0.928013026714325,0.8783479928970337,0.904017984867096,0.7591485381126404,501390400,20.8799991607666,4013.360107421875,6.014999866485596
2000-06-21,0.9017860293388368,1.0167410373687744,0.8984379768371582,0.9933040142059326,0.8341261148452759,490000000,20.61000061035156,4064.010009765625,6.0960001945495605
2000-06-22,0.9955360293388368,1.0290180444717407,0.9564729928970336,0.9598209857940674,0.8060086965560913,467712000,22.0,3936.840087890625,6.11299991607666
2000-06-23,0.9603790044784546,0.9754459857940674,0.9073659777641296,0.9229909777641296,0.7750808596611023,204965600,22.34000015258789,3845.340087890625,6.177000045776367
2000-06-26,0.9375,0.9776790142059326,0.9308040142059326,0.966517984867096,0.8116326332092285,185354400,22.450000762939453,3912.1201171875,6.09499979019165
2000-06-27,0.9603790044784546,0.9910709857940674,0.921875,0.924107015132904,0.7760180830955505,203470400,21.799999237060547,3858.9599609375,6.078000068664551
2000-06-28,0.9520090222358704,0.9888389706611632,0.919642984867096,0.9720979928970336,0.8163185119628906,286428800,20.290000915527344,3940.340087890625,6.104000091552734
2000-06-29,0.9475449919700624,0.9631699919700624,0.9118300080299376,0.9151790142059326,0.7685208320617676,203660800,19.700000762939453,3877.22998046875,6.031000137329102
2000-06-30,0.9430800080299376,0.9810270071029664,0.9229909777641296,0.935267984867096,0.7853905558586121,323097600,19.540000915527344,3966.110107421875,6.01800012588501
2000-07-03,0.9308040142059326,0.9698659777641296,0.9308040142059326,0.9520090222358704,0.7994489669799805,70828800,19.82999992370605,3991.929931640625,5.980000019073486
2000-07-05,0.950892984867096,0.9854909777641296,0.90625,0.921875,0.7741439342498779,265216000,21.15999984741211,3863.10009765625,5.97599983215332
2000-07-06,0.9375,0.9453129768371582,0.8861610293388367,0.9252229928970336,0.7769554853439331,309545600,20.940000534057617,3960.570068359375,6.031000137329102
2000-07-07,0.9391739964485168,0.9787949919700624,0.9308040142059326,0.9720979928970336,0.8163185119628906,263603200,19.21999931335449,4023.199951171875,5.997000217437744
2000-07-10,0.9659600257873536,1.0401790142059326,0.9598209857940674,1.020089030265808,0.8566189408302307,397796000,20.32999992370605,3980.2900390625,6.026000022888184
2000-07-11,1.0178569555282593,1.058035969734192,0.9899550080299376,1.0167410373687744,0.8538073897361755,357896000,20.11000061035156,3956.419921875,6.047999858856201
2000-07-12,1.0379459857940674,1.052454948425293,1.0066959857940674,1.051339030265808,0.8828608989715576,225433600,20.030000686645508,4099.58984375,6.077000141143799
2000-07-13,1.0446430444717407,1.082589030265808,0.9776790142059326,1.0089290142059326,0.8472473621368408,445659200,20.030000686645508,4174.85986328125,5.992000102996826
2000-07-14,1.020089030265808,1.0535709857940674,1.015625,1.0301339626312256,0.8650543093681335,190276800,19.31999969482422,4246.18017578125,6.093999862670898
2000-07-17,1.0401790142059326,1.0502229928970337,1.020089030265808,1.041295051574707,0.8744266629219055,260002400,19.450000762939453,4274.669921875,6.145999908447266
2000-07-18,1.0446430444717407,1.051339030265808,1.015625,1.0223209857940674,0.858493447303772,318404800,19.75,4177.169921875,6.140999794006348
2000-07-19,0.9854909777641296,1.0145089626312256,0.924107015132904,0.9408479928970336,0.7900764346122742,457872800,19.649999618530277,4055.6298828125,6.150000095367432
2000-07-20,0.982142984867096,1.0189729928970337,0.966517984867096,0.984375,0.8266282677650452,465572800,18.940000534057617,4184.56005859375,6.013000011444092
2000-07-21,0.9707030057907104,0.9933040142059326,0.9453129768371582,0.9564729928970336,0.8031972646713257,196235200,18.940000534057617,4094.449951171875,6.0
2000-07-24,0.9386159777641296,0.9441959857940674,0.8482139706611633,0.8694199919700623,0.7300946116447449,412171200,19.920000076293945,3981.570068359375,6.025000095367432
2000-07-25,0.8984379768371582,0.904017984867096,0.8761159777641296,0.8939729928970337,0.7507129907608032,211607200,19.38999938964844,4029.570068359375,6.020999908447266
2000-07-26,0.8900669813156128,0.9151790142059326,0.8794639706611633,0.8939729928970337,0.7507129907608032,210470400,19.670000076293945,3987.719970703125,6.020999908447266
2000-07-27,0.892857015132904,0.950892984867096,0.890625,0.9285709857940674,0.7797667384147644,294985600,19.600000381469727,3842.22998046875,6.0
2000-07-28,0.9335939884185792,0.9375,0.8370540142059326,0.8627229928970337,0.7244707942008972,237893600,20.84000015258789,3663.0,6.025000095367432
2000-07-31,0.8777899742126465,0.921875,0.8705360293388367,0.9073659777641296,0.7619598507881165,155299200,20.739999771118164,3766.989990234375,6.02899980545044
2000-08-01,0.8984379768371582,0.9135040044784546,0.8794639706611633,0.8805800080299377,0.7394663691520691,137284000,20.549999237060547,3685.52001953125,5.991000175476074
2000-08-02,0.875,0.8917409777641296,0.8426340222358704,0.84375,0.7085384726524353,162355200,20.0,3658.4599609375,5.968999862670898
2000-08-03,0.8136159777641296,0.8582590222358704,0.7901790142059326,0.857142984867096,0.719785213470459,339897600,19.989999771118164,3759.8798828125,5.943999767303467
2000-08-04,0.8833709955215454,0.9151790142059326,0.8270090222358704,0.845982015132904,0.7104126811027527,263121600,18.6200008392334,3787.360107421875,5.901000022888184
2000-08-07,0.8549110293388367,0.8761159777641296,0.8426340222358704,0.8560270071029663,0.7188482880592346,187348000,19.030000686645508,3862.989990234375,5.947999954223633
2000-08-08,0.8560270071029663,0.857142984867096,0.8270090222358704,0.8348209857940674,0.7010400891304016,176674400,18.790000915527344,3848.550048828125,5.914000034332275
2000-08-09,0.859375,0.8649550080299377,0.84375,0.8482139706611633,0.7122871279716492,379640800,19.18000030517578,3853.5,5.908999919891357
2000-08-10,0.857142984867096,0.8649550080299377,0.845982015132904,0.8493300080299377,0.7132242918014526,251714400,19.190000534057617,3759.989990234375,5.75
2000-08-11,0.8364959955215454,0.857142984867096,0.8136159777641296,0.8515629768371582,0.7150990962982178,238056000,18.549999237060547,3789.469970703125,5.787000179290772
2000-08-14,0.849888026714325,0.8515629768371582,0.8270090222358704,0.8404020071029663,0.7057269215583801,156660000,17.8799991607666,3849.68994140625,5.770999908447266
2000-08-15,0.84375,0.8560270071029663,0.830357015132904,0.8337050080299377,0.7001031041145325,114200800,17.979999542236328,3851.659912109375,5.800000190734863
2000-08-16,0.8370540142059326,0.875,0.8359379768371582,0.8660709857940674,0.7272824048995972,143673600,18.020000457763672,3861.199951171875,5.816999912261963
2000-08-17,0.8638389706611633,0.9363840222358704,0.8627229928970337,0.9185270071029664,0.7713322639465332,270900000,17.479999542236328,3940.8701171875,5.803999900817871
2000-08-18,0.9174110293388368,0.9252229928970336,0.890625,0.892857015132904,0.7497761249542236,190176000,17.049999237060547,3930.340087890625,5.765999794006348
2000-08-21,0.8973209857940674,0.9207590222358704,0.8861610293388367,0.9017860293388368,0.7572742104530334,134467200,17.350000381469727,3953.14990234375,5.770999908447266
2000-08-22,0.904017984867096,0.9430800080299376,0.8995540142059326,0.9229909777641296,0.7750808596611023,276802400,17.469999313354492,3958.2099609375,5.76200008392334
2000-08-23,0.9190850257873536,0.9776790142059326,0.9118300080299376,0.9698659777641296,0.8144441843032837,236863200,17.3799991607666,4011.010009765625,5.724999904632568
2000-08-24,0.9762830138206482,1.011160969734192,0.953125,1.0019530057907104,0.8413894176483154,310766400,17.040000915527344,4053.280029296875,5.716000080108643
2000-08-25,1.0089290142059326,1.026785969734192,1.0066959857940674,1.0145089626312256,0.8519331216812134,334460000,16.530000686645508,4042.679931640625,5.7210001945495605
2000-08-28,1.0223209857940674,1.0535709857940674,1.0189729928970337,1.036829948425293,0.8706768751144409,359004800,16.540000915527344,4070.590087890625,5.765999794006348
2000-08-29,1.0334819555282593,1.0613839626312256,1.0301339626312256,1.056920051574707,0.8875478506088257,267030400,16.889999389648438,4082.169921875,5.808000087738037
2000-08-30,1.0535709857940674,1.0714290142059326,1.0482699871063232,1.0625,0.8922336101531982,285392800,17.690000534057617,4103.81005859375,5.800000190734863
2000-08-31,1.0530129671096802,1.098214030265808,1.052454948425293,1.088170051574707,0.9137897491455078,419596800,16.84000015258789,4206.35009765625,5.729000091552734
2000-09-01,1.0948660373687744,1.136160969734192,1.0915180444717407,1.1328129768371582,0.9512787461280824,256872000,17.530000686645508,4234.330078125,5.675000190734863
2000-09-05,1.1188620328903198,1.145089030265808,1.1116069555282593,1.114954948425293,0.9362828731536864,298642400,19.81999969482422,4143.18017578125,5.683000087738037
2000-09-06,1.0959819555282593,1.113839030265808,1.03125,1.0435270071029663,0.8763007521629333,355404000,20.790000915527344,4013.340087890625,5.711999893188477
2000-09-07,1.0558040142059326,1.1171879768371582,1.0401790142059326,1.1071430444717407,0.9297223687171936,217464800,19.420000076293945,4098.35009765625,5.749000072479248
2000-09-08,1.1004459857940674,1.1004459857940674,1.0446430444717407,1.051339030265808,0.8828608989715576,195518400,18.459999084472656,3978.409912109375,5.723999977111816
2000-09-11,1.0479910373687744,1.078125,1.0379459857940674,1.0435270071029663,0.8763007521629333,187381600,18.399999618530277,3896.35009765625,5.757999897003174
2000-09-12,1.0239959955215454,1.072545051574707,1.0178569555282593,1.03125,0.8659915924072266,187997600,18.59000015258789,3849.510009765625,5.769999980926514
2000-09-13,1.0133930444717407,1.0625,1.0133930444717407,1.035714030265808,0.8697398900985718,305984000,18.31999969482422,3893.889892578125,5.728000164031982
2000-09-14,1.0457589626312256,1.0647319555282593,1.0145089626312256,1.0153460502624512,0.85263592004776,426552000,18.26000022888184,3913.860107421875,5.77400016784668
2000-09-15,1.03125,1.0390629768371582,0.96875,0.9863280057907104,0.8282682299613953,394514400,18.520000457763672,3835.22998046875,5.833000183105469
2000-09-18,0.986607015132904,1.0848209857940674,0.9832590222358704,1.083147048950195,0.9095720052719116,424536000,20.25,3726.52001953125,5.870999813079834
