return,lag_1,lag_5,ma_20,volatility_10,VIX,NASDAQ,TNX,Adj Close
0.4855808986454254,-0.7389578600055889,-0.7435018253281628,-0.7417162816316787,2.5052545184775723,0.8335300950351813,-0.10282470282829823,2.0650738526097654,0.9034806489944458
2.4937439614046437,-0.7383751078302658,-0.7391623571483188,-0.7419218991448882,2.646750244566757,0.5959944794103184,-0.0007588960242205983,2.1653078952794793,0.9620561003684998
-2.1923050424506996,-0.7355736139009539,-0.7380774742921333,-0.7422474620115642,2.7214257631949015,0.7889223198923234,-0.036962649466767125,2.1753312995464507,0.9095715284347534
1.708317073922343,-0.7380837987344601,-0.7401568371724103,-0.7424153834432116,2.144733892932813,0.7019376263161509,0.027261815018306386,2.256289508217227,0.9503408670425416
-0.8832244239496098,-0.7361339195285377,-0.7409704799098649,-0.7424462266295834,2.1716526363160886,0.703052841965286,0.0659151434668332,2.2400979400142624,0.9301909804344176
0.028094936241541486,-0.7370976301561948,-0.7403828111928122,-0.7426564113834886,2.115984892204684,0.6673665793098728,0.10938298103348654,2.2717101018851866,0.9320654273033142
-2.08360186159467,-0.7370079807996666,-0.7375576817244296,-0.7429385629426444,1.4392294508041295,0.9595464855085365,0.032357262186880856,2.3156585916280967,0.8837983012199402
-0.9875046421883441,-0.7393164574317016,-0.740089044391336,-0.7431624563928544,1.3742866497074278,1.3086009008736352,-0.002507923297579408,2.3858224214968975,0.8627112507820129
-1.5434374911369932,-0.7403249898869055,-0.7381227145175495,-0.7435222876584798,1.3252500366718851,1.2126946948100181,0.0032612741005493863,2.418976900093784,0.8299081921577454
0.8133917349986205,-0.7418938650290177,-0.7390945557429404,-0.7437427537166693,1.3907794033214118,0.8513731200100699,0.04635427342308042,2.466009655632668,0.8481847047805786
-1.0919273368770974,-0.741019752444978,-0.7390041500360782,-0.7441379942469927,1.392463577275311,0.9260908668570293,-0.019431962612699697,2.5068742472355585,0.8256908655166626
-1.7217248701689432,-0.7420955675290543,-0.7413321027373132,-0.7444955385504577,0.8014347346353325,1.0074996948931632,-0.05707689884215063,2.4791173256956127,0.7905449271202087
-2.331102155936256,-0.7437764958146748,-0.742349143941367,-0.7448633635770221,0.8340941683070681,1.1123276261498607,-0.1464397087959423,2.4120373939668327,0.7446215748786926
1.3322762581416479,-0.7459728765424425,-0.7439312553105258,-0.7449810206606625,0.6882745102248246,0.8770224418232682,-0.09519482189403079,2.38890668729287,0.7708635926246643
1.786287960760918,-0.744717796953917,-0.7430497680461715,-0.7450941080335719,1.1676890703229734,0.6863248199338964,-0.08204116947387159,2.45907051716167,0.8069469928741455
-2.467138368708034,-0.7429920325871634,-0.7441346595266612,-0.7452928698909632,1.3429035150466542,0.5536173482713665,-0.046975220582286245,2.429000304360756,0.7572740912437439
1.7706221788394847,-0.7453677433858773,-0.7458297694050935,-0.7456252847810525,1.5783393657814815,0.495627410750161,0.0020699834763931863,2.3850514469618926,0.7924191355705261
-1.6525693420579137,-0.7436868578610156,-0.7480446804755337,-0.7460913500885084,1.646248222723602,0.4554804982038437,-0.03032787093298131,2.4320842025007754,0.7600855827331543
-0.2929686757670553,-0.7452332779032368,-0.7467790120785369,-0.746463742646361,1.5749729910775414,0.4532500669055736,-0.07773548611520316,2.4960798684335823,0.7553998827934265
-2.6807095167181476,-0.7454573813395364,-0.7450386878476012,-0.7469183827325636,1.7310897179346665,0.6182983669817471,-0.14390985021369987,2.4690939214286414,0.7047897577285767
-1.7473782236585278,-0.7478779168165144,-0.7474344419542146,-0.7474769768726537,1.7806412096175057,0.6807489543938572,-0.15559552234388752,2.3989300915598415,0.674329400062561
-1.8512129847313012,-0.7493347473672699,-0.7457393751973037,-0.7482537499634767,1.7952088368551857,0.6662515763663737,-0.24468164263186384,2.418976900093784,0.6434016227722168
0.8066219552325393,-0.7508139332428122,-0.7472988420182258,-0.7488683139426866,1.7569704789661644,0.4933969794518909,-0.19735877727641538,2.429000304360756,0.6574598550796509
-0.2398456936868842,-0.7501415687702854,-0.7475248361620044,-0.7495899708095546,1.5453625254906393,0.5223919482124935,-0.2264770966153028,2.361920740287929,0.6542966365814209
-0.4515921879726094,-0.7502928563355026,-0.7499657931220488,-0.7502787871032135,1.118553268214463,0.5101247887776441,-0.22658417769463213,2.321827123220044,0.6476188898086548
0.4886317466220574,-0.7506122335934928,-0.7514349146062387,-0.7509504684709167,1.0076725852546458,0.41533379836316225,-0.11308705717362624,2.358065499956951,0.6565225720405579
-1.6479254459826944,-0.7501863962992668,-0.7529265800217823,-0.7515696027420425,0.5497258643287946,0.41867923260493184,-0.13922039610988673,2.294840808559149,0.6298117637634277
2.3437684736997224,-0.751463896779076,-0.7522485429698528,-0.7520436636992879,1.2218724302443045,0.27481981715668713,-0.05819683839106704,2.225448320881308,0.6682379245758057
1.4628960039169945,-0.7496260849702484,-0.7524011069123346,-0.752374933655335,1.4600265411057243,0.1766829670891643,0.04481929937544097,2.1892095764884467,0.6940118074417114
-0.5810817460076156,-0.7483933949151169,-0.7527231786804148,-0.7527736030306408,1.0646052254076452,0.3138513013482339,0.0485584225168237,2.1529711997515393,0.6846391558647156
0.6206468226594903,-0.7488416616527787,-0.7522937486980519,-0.753088881832405,0.8705099465778976,0.35176778259628116,0.01938215085423006,2.1730180082854824,0.6963545083999634
1.5074011709518182,-0.7482813503237603,-0.7535820271460685,-0.7532510902175371,0.6280729138459683,0.28820197953503607,0.05636673560566024,2.162994604018511,0.7240024209022522
-0.7623419261038258,-0.7469590308671215,-0.7517287101553957,-0.7533333377458872,0.7170237710845384,0.32054259524304407,0.050253963716987496,2.156055465547513,0.7108812928199768
0.33713619673942546,-0.7475865763628187,-0.7504856201869696,-0.7534624185978187,0.6922005957011627,0.25028549828698915,0.07224218644710391,2.1622236294835058,0.7179109454154968
-1.9213224571227046,-0.7472503684701,-0.7509376688446567,-0.7537628487093067,1.0285919542241935,0.2703589545601474,0.024531084095999543,2.1329243912175966,0.6837019920349121
1.3748288447185097,-0.7488864834803255,-0.7503726303020006,-0.7538816502911008,1.1193141625476821,0.197871639011458,0.061631791360720736,2.1529711997515393,0.708538293838501
-1.738344065925185,-0.7476986352077616,-0.7490391547500891,-0.7541603732958665,1.1446092089864082,0.1766829670891643,0.03769366901718114,2.106709418747661,0.6780790090560913
0.7898917325245273,-0.7491554144456064,-0.7496719946981236,-0.7543248661731238,0.8210554939087595,0.08746784221472127,0.05925803368049143,2.103625520607642,0.6926059126853943
-0.5555942753346415,-0.7484606347832303,-0.7493329502992462,-0.754499641662331,0.6715864010441925,0.06739438594156262,0.06587058989466058,2.0511952080118157,0.6837019920349121
2.289515846010067,-0.7488864834803255,-0.7509828688233197,-0.7544516651482617,1.037874792361218,0.08189176396904614,0.12354949192323283,2.06738677621478,0.7244710922241211
1.8277688442472453,-0.7469366156772721,-0.7497849989569332,-0.7542449044445645,1.2054090611441914,0.10977151708051408,0.13404833967977547,2.086662610213718,0.7591485381126404
3.8256207908384408,-0.7452780940293491,-0.7512540686952974,-0.7537799813105232,1.850392694185074,0.07966154537641161,0.15664778513228952,2.149116327076515,0.834126353263855
-1.3740973187764682,-0.7416921226189394,-0.7505534273418843,-0.7534178684586966,1.957998868808314,0.23467290461037024,0.09990592424755336,2.1622236294835058,0.8060088753700256
-1.5571168537858384,-0.7430369000261864,-0.7509828688233197,-0.7531234367554571,2.1595440955006966,0.2725893858584175,0.05907960152592231,2.211569676283358,0.7750809192657471
1.8000097948973668,-0.7445160944538805,-0.7490165504486055,-0.7527236259332178,1.9443846852576654,0.28485654529326687,0.08887613734487526,2.148344984885556,0.8116326928138733
-1.7733282773615053,-0.7427679291508638,-0.7473440362473526,-0.752432335824377,2.1817607033573982,0.2123690170389415,0.06515664341050552,2.1352376824785653,0.7760180830955505
1.9873799224567803,-0.7444712726263336,-0.7437278108476372,-0.751977694721101,2.0191659881195374,0.04397549542663479,0.10146758686532066,2.155284491012508,0.8163185119628906
-2.34922935247698,-0.7425438200131297,-0.7450839338225537,-0.7517332382264339,2.4486215758708085,-0.021820738932880408,0.073308530989886,2.098999305741658,0.7685209512710571
0.8105818034867976,-0.7448298386945564,-0.7465756078624014,-0.751510487385527,2.4020511495354597,-0.03966376390776901,0.11296589433991681,2.0889759014746865,0.7853905558586121
